pruning_score_type,dataset_name,num_classes,model_name,encryption_mode,device,global_epoch,local_epoch,num_clients,models_percentage,learning_rate,batch_size,aggregation_algorithm,fedprox_mu,pruning_threshold,image_size,num_custom_layers,worker_id,execution_phase,best_round,best_f1,best_acc,best_prec,best_recall,best_loss,total_duration_sec,round_dataframe_path,pruning_num_clients,pruning_avg_train_reduction_pct,pruning_min_train_reduction_pct,pruning_max_train_reduction_pct,pruning_total_train_before,pruning_total_train_after,pruning_total_valid_preserved
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,11,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0908150841962353,692.6328890323639,csv\Cropped_ROI\20260307-060258_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,10,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0412228133626283,690.4355280399323,csv\Cropped_ROI\20260307-061506_Cropped_ROI_worker_0.csv,2.0,0.24,0.0,0.48,827.0,825.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,8,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0281592055021324,691.4434857368469,csv\Cropped_ROI\20260307-062651_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,12,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0936462641275416,684.9120001792908,csv\Cropped_ROI\20260307-063855_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,826.0,823.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,14,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0306384462958743,705.2846028804779,csv\Cropped_ROI\20260307-065055_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,15,1.0,1.0,1.0,1.0,0.0061439818374587,704.1382079124451,csv\Cropped_ROI\20260307-070316_Cropped_ROI_worker_0.csv,2.0,1.81,1.69,1.93,827.0,812.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,12,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0355516949709018,715.7627120018005,csv\Cropped_ROI\20260307-071526_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,17,1.0,1.0,1.0,1.0,0.0035488370079332,706.6949269771576,csv\Cropped_ROI\20260307-072750_Cropped_ROI_worker_0.csv,2.0,0.84,0.72,0.97,827.0,820.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,15,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0221871130667315,698.2707624435425,csv\Cropped_ROI\20260307-073943_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,11,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0404536902231326,683.3293693065643,csv\Cropped_ROI\20260307-075145_Cropped_ROI_worker_0.csv,2.0,0.73,0.73,0.73,826.0,820.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,8,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0303669854917604,702.8042042255402,csv\Cropped_ROI\20260307-080342_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,12,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0407840511837528,689.595894575119,csv\Cropped_ROI\20260307-081549_Cropped_ROI_worker_0.csv,2.0,2.18,1.94,2.42,827.0,809.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,13,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0388067379991179,699.5970830917358,csv\Cropped_ROI\20260307-082742_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,11,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0246106790955704,675.3113830089569,csv\Cropped_ROI\20260307-083936_Cropped_ROI_worker_0.csv,2.0,2.42,2.42,2.42,826.0,806.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,13,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0388754733152302,694.3874974250793,csv\Cropped_ROI\20260307-085125_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,12,0.9890823629954066,0.9891304347826086,0.9895186335403726,0.9891304347826086,0.0458662481548305,687.7482521533966,csv\Cropped_ROI\20260307-090330_Cropped_ROI_worker_0.csv,2.0,2.17,2.17,2.18,827.0,809.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,14,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0431628553551095,707.3427555561066,csv\Cropped_ROI\20260307-091531_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.983665985552778,0.9836956521739132,0.9843555900621118,0.9836956521739132,0.055496087135828,676.3562896251678,csv\Cropped_ROI\20260307-092728_Cropped_ROI_worker_0.csv,2.0,6.65,4.36,8.94,827.0,772.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,14,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0327661194150214,713.6139709949493,csv\Cropped_ROI\20260307-093935_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,18,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0237101761335709,698.301543712616,csv\Cropped_ROI\20260307-095152_Cropped_ROI_worker_0.csv,2.0,2.78,2.42,3.14,827.0,804.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,19,0.956329451981626,0.9565217391304348,0.9570824706694272,0.9565217391304348,0.1310418115361877,704.2281465530396,csv\Cropped_ROI\20260307-100401_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,16,0.8966189509667771,0.8967391304347826,0.8967175638371291,0.8967391304347826,0.2829549079355986,598.2128601074219,csv\Cropped_ROI\20260307-101438_Cropped_ROI_worker_0.csv,2.0,27.07,13.56,40.58,827.0,603.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,16,0.9455560303386392,0.9456521739130436,0.9459325396825397,0.9456521739130436,0.1611879396697749,696.6055088043213,csv\Cropped_ROI\20260307-102628_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,13,0.918213866039953,0.9184782608695652,0.91862922705314,0.9184782608695652,0.2380077547353247,662.2232229709625,csv\Cropped_ROI\20260307-103810_Cropped_ROI_worker_0.csv,2.0,5.32,5.08,5.56,827.0,783.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,19,0.9453403643621034,0.9456521739130436,0.9464175912743908,0.9456521739130436,0.1429927917602269,689.4814822673798,csv\Cropped_ROI\20260307-104954_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,12,0.8963153701515063,0.8967391304347826,0.8974214654146747,0.8967391304347826,0.2697179025929907,651.5755672454834,csv\Cropped_ROI\20260307-110123_Cropped_ROI_worker_0.csv,2.0,14.39,8.72,20.05,827.0,708.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,19,0.9455391381560372,0.9456521739130436,0.946353254233689,0.9456521739130436,0.1495516572309577,688.1800496578217,csv\Cropped_ROI\20260307-111306_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,14,0.9072962290353594,0.907608695652174,0.907651828847481,0.907608695652174,0.2888098080521044,659.291508436203,csv\Cropped_ROI\20260307-112444_Cropped_ROI_worker_0.csv,2.0,6.88,5.8,7.97,828.0,771.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,18,0.9346215011514436,0.9347826086956522,0.93537585602803,0.9347826086956522,0.1825622384962828,694.5697383880615,csv\Cropped_ROI\20260307-113633_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.9183392841001536,0.9184782608695652,0.9197472394755004,0.9184782608695652,0.220419632675855,625.9541637897491,csv\Cropped_ROI\20260307-114736_Cropped_ROI_worker_0.csv,2.0,31.08,29.95,32.2,827.0,570.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,19,0.9346215011514438,0.9347826086956522,0.93537585602803,0.9347826086956522,0.1711816716453303,709.0885925292969,csv\Cropped_ROI\20260307-115939_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,12,0.9072962290353594,0.907608695652174,0.907651828847481,0.907608695652174,0.2862457963435546,680.1146421432495,csv\Cropped_ROI\20260307-121138_Cropped_ROI_worker_0.csv,2.0,7.13,6.52,7.75,827.0,768.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,4,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0559274733016576,748.1461064815521,csv\Cropped_ROI\20260307-122420_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,4,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0651689642030681,989.7403542995452,csv\Cropped_ROI\20260307-124148_Cropped_ROI_worker_0.csv,4.0,0.48,0.0,0.97,1654.0,1646.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,4,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0458098938766931,1002.918933391571,csv\Cropped_ROI\20260307-125845_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,17,1.0,1.0,1.0,1.0,0.0003792579497858,987.817244052887,csv\Cropped_ROI\20260307-131612_Cropped_ROI_worker_0.csv,4.0,0.54,0.24,0.97,1654.0,1645.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,10,1.0,1.0,1.0,1.0,0.0034025353045907,997.1451704502106,csv\Cropped_ROI\20260307-133303_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,6,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0247300641045591,981.404638528824,csv\Cropped_ROI\20260307-135024_Cropped_ROI_worker_0.csv,4.0,0.3,0.0,0.97,1654.0,1649.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,5,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0550333960829606,987.3241450786592,csv\Cropped_ROI\20260307-140706_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,7,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.030167037440565,988.8341591358184,csv\Cropped_ROI\20260307-142433_Cropped_ROI_worker_0.csv,4.0,0.6,0.24,1.21,1654.0,1644.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,4,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.038148708423883,1063.174545764923,csv\Cropped_ROI\20260307-144231_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,7,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0425573000886842,1029.7081451416016,csv\Cropped_ROI\20260307-150039_Cropped_ROI_worker_0.csv,4.0,2.78,2.18,3.38,1654.0,1608.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,5,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0259881515926479,1070.399515390396,csv\Cropped_ROI\20260307-151844_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,9,0.9836235444931096,0.9836956521739132,0.9842779503105588,0.9836956521739132,0.0580998623197007,1028.8339567184448,csv\Cropped_ROI\20260307-153652_Cropped_ROI_worker_0.csv,4.0,1.75,1.21,2.42,1654.0,1625.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,11,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0301730304136467,1012.7460422515868,csv\Cropped_ROI\20260307-155359_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,17,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0264935400536278,982.1314091682434,csv\Cropped_ROI\20260307-161120_Cropped_ROI_worker_0.csv,4.0,2.36,1.21,3.39,1654.0,1615.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,10,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0276595461903565,994.1086654663086,csv\Cropped_ROI\20260307-162808_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,16,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0268365969007035,986.5463271141052,csv\Cropped_ROI\20260307-164533_Cropped_ROI_worker_0.csv,4.0,1.39,0.48,1.93,1654.0,1631.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,8,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0338607066786726,989.355048418045,csv\Cropped_ROI\20260307-170217_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,19,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0511995085327488,976.099714756012,csv\Cropped_ROI\20260307-171932_Cropped_ROI_worker_0.csv,4.0,3.02,1.69,6.52,1654.0,1604.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,12,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0276420333577097,1001.7276635169984,csv\Cropped_ROI\20260307-173628_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,15,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.036566039960472,994.500474691391,csv\Cropped_ROI\20260307-175402_Cropped_ROI_worker_0.csv,4.0,1.27,0.24,1.69,1654.0,1633.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,12,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0333453978047422,1074.5180583000183,csv\Cropped_ROI\20260307-181211_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,18,0.9783179478677838,0.9782608695652174,0.9797619047619048,0.9782608695652174,0.0962631658893888,996.3057262897491,csv\Cropped_ROI\20260307-182946_Cropped_ROI_worker_0.csv,4.0,5.8,4.36,7.73,1654.0,1558.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,10,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0410972289619562,1080.1144602298737,csv\Cropped_ROI\20260307-184801_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,17,0.9729015704251552,0.9728260869565216,0.974598861283644,0.9728260869565216,0.0906546506625802,1014.166083574295,csv\Cropped_ROI\20260307-190555_Cropped_ROI_worker_0.csv,4.0,3.87,2.66,5.07,1654.0,1590.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,17,0.9453403643621036,0.9456521739130436,0.9464175912743908,0.9456521739130436,0.1542958299750867,997.6240479946136,csv\Cropped_ROI\20260307-192247_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,12,0.8854258867845823,0.8858695652173914,0.8860684766160337,0.8858695652173914,0.4001732164103052,737.0514631271362,csv\Cropped_ROI\20260307-193604_Cropped_ROI_worker_0.csv,4.0,10.4,8.96,12.32,1654.0,1482.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,19,0.940176463228145,0.9402173913043478,0.9408322052343792,0.9402173913043478,0.1393254162824672,1015.5198047161102,csv\Cropped_ROI\20260307-195313_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,12,0.8966189509667771,0.8967391304347826,0.8967175638371291,0.8967391304347826,0.3521239989153716,938.3651905059814,csv\Cropped_ROI\20260307-200951_Cropped_ROI_worker_0.csv,4.0,5.86,5.08,7.97,1654.0,1557.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,16,0.940020558452675,0.9402173913043478,0.9414739974335176,0.9402173913043478,0.163061073778764,979.0691132545472,csv\Cropped_ROI\20260307-202624_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,18,0.8803321456366986,0.8804347826086957,0.8815122840163628,0.8804347826086957,0.4177614385667054,895.1096940040588,csv\Cropped_ROI\20260307-204218_Cropped_ROI_worker_0.csv,4.0,11.25,8.94,15.7,1654.0,1468.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,19,0.940176463228145,0.9402173913043478,0.9408322052343792,0.9402173913043478,0.1374825595513634,974.1946353912354,csv\Cropped_ROI\20260307-205846_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,15,0.8966756794484441,0.8967391304347826,0.897263696448479,0.8967391304347826,0.3565608139919198,954.19704246521,csv\Cropped_ROI\20260307-211540_Cropped_ROI_worker_0.csv,4.0,5.98,5.08,7.49,1654.0,1555.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,18,0.9292107544363492,0.9293478260869564,0.9297469740404524,0.9293478260869564,0.1780984549094801,1060.2658035755155,csv\Cropped_ROI\20260307-213334_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,10,0.8642670349202343,0.8641304347826086,0.8685914973361244,0.8641304347826086,0.4039380696156751,765.4990131855011,csv\Cropped_ROI\20260307-214719_Cropped_ROI_worker_0.csv,4.0,31.2,18.6,42.51,1654.0,1138.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,18,0.9400010682619376,0.9402173913043478,0.9404761904761904,0.9402173913043478,0.1776712838074435,1059.9390969276428,csv\Cropped_ROI\20260307-220513_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,16,0.8966189509667771,0.8967391304347826,0.8967175638371291,0.8967391304347826,0.3724447822441225,977.3938608169556,csv\Cropped_ROI\20260307-222229_Cropped_ROI_worker_0.csv,4.0,7.38,6.28,8.21,1654.0,1532.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,8,1.0,1.0,1.0,1.0,0.0008434277862063,511.6387431621552,csv\Cropped_ROI\20260307-223115_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,8,1.0,1.0,1.0,1.0,0.0024277068459128,504.7693626880646,csv\Cropped_ROI\20260307-224007_Cropped_ROI_worker_0.csv,2.0,0.12,0.0,0.24,827.0,826.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0007578258735664,511.3015902042389,csv\Cropped_ROI\20260307-224851_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0010094945989501,503.8773469924927,csv\Cropped_ROI\20260307-225742_Cropped_ROI_worker_0.csv,2.0,0.24,0.0,0.48,827.0,825.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,1.0882232550519404e-05,507.0328528881073,csv\Cropped_ROI\20260307-230622_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,11,1.0,1.0,1.0,1.0,0.0001458619765245,500.6936848163605,csv\Cropped_ROI\20260307-231506_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,828.0,825.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,8,1.0,1.0,1.0,1.0,1.3261750740620554e-05,500.23851680755615,csv\Cropped_ROI\20260307-232340_Cropped_ROI_worker_0.csv,,,,,,,
